Episodio,Passos,Recompensa,Sucesso
988,18,18.3,1
989,18,18.3,1
990,21,17.6,1
991,18,18.3,1
992,20,18.1,1
993,19,17.8,1
994,26,17.5,1
995,18,18.3,1
996,18,18.3,1
997,23,16.6,1
998,20,18.1,1
999,18,18.3,1
1000,22,17.9,1
1001,25,16.4,1
1002,20,18.1,1
1003,19,17.8,1
1004,18,18.3,1
1005,21,17.6,1
1006,23,17.4,1
1007,19,17.8,1
1008,23,17.4,1
1009,18,18.3,1
1010,22,17.9,1
1011,19,17.8,1
1012,18,18.3,1
1013,22,17.9,1
1014,19,17.8,1
1015,18,18.3,1
1016,22,17.9,1
1017,20,17.3,1
1018,18,18.3,1
1019,19,17.8,1
1020,18,18.3,1
1021,24,16.9,1
1022,18,18.3,1
1023,20,18.1,1
1024,26,17.5,1
1025,24,17.7,1
1026,22,17.9,1
1027,26,16.7,1
1028,19,17.8,1
1029,18,18.3,1
1030,20,18.1,1
1031,22,17.9,1
1032,19,17.8,1
1033,18,18.3,1
1034,20,18.1,1
1035,21,16.8,1
1036,20,18.1,1
1037,18,18.3,1
1038,19,17.8,1
1039,19,17.8,1
1040,18,18.3,1
1041,23,17.4,1
1042,18,18.3,1
1043,18,18.3,1
1044,21,17.6,1
1045,22,17.9,1
1046,18,18.3,1
1047,20,18.1,1
1048,18,18.3,1
1049,18,18.3,1
1050,21,17.6,1
1051,18,18.3,1
1052,22,17.9,1
1053,19,17.8,1
1054,20,18.1,1
1055,20,18.1,1
1056,22,17.9,1
1057,22,17.9,1
1058,18,18.3,1
1059,23,17.4,1
1060,20,18.1,1
1061,20,18.1,1
1062,20,18.1,1
1063,25,16.4,1
1064,23,16.6,1
1065,20,18.1,1
1066,20,18.1,1
1067,20,17.3,1
1068,22,17.1,1
1069,23,17.4,1
1070,24,17.7,1
1071,26,17.5,1
1072,18,18.3,1
1073,20,18.1,1
1074,20,18.1,1
1075,19,17.8,1
1076,18,18.3,1
1077,26,17.5,1
1078,24,16.9,1
1079,20,18.1,1
1080,18,18.3,1
1081,20,18.1,1
1082,22,17.9,1
1083,21,17.6,1
1084,18,18.3,1
1085,20,18.1,1
1086,23,17.4,1
1087,18,18.3,1
1088,18,18.3,1
1089,18,18.3,1
1090,18,18.3,1
1091,22,17.1,1
1092,18,18.3,1
1093,20,18.1,1
1094,21,17.6,1
1095,23,17.4,1
1096,19,17.8,1
1097,18,18.3,1
1098,20,17.3,1
1099,30,15.5,1
1100,24,17.7,1
1101,19,17.8,1
1102,19,17.8,1
1103,22,17.1,1
1104,21,17.6,1
1105,20,18.1,1
1106,19,17.8,1
1107,24,17.7,1
1108,19,17.8,1
1109,20,18.1,1
1110,20,17.3,1
1111,21,17.6,1
1112,18,18.3,1
1113,20,18.1,1
1114,22,17.9,1
1115,20,18.1,1
1116,19,17.8,1
1117,19,17.8,1
1118,29,16.0,1
1119,24,17.7,1
1120,18,18.3,1
1121,18,18.3,1
1122,22,17.9,1
1123,23,17.4,1
1124,24,16.9,1
1125,22,17.1,1
1126,20,18.1,1
1127,18,18.3,1
1128,18,18.3,1
1129,27,16.2,1
1130,19,17.8,1
1131,19,17.8,1
1132,18,18.3,1
1133,18,18.3,1
1134,19,17.8,1
1135,18,18.3,1
1136,21,17.6,1
1137,18,18.3,1
1138,24,17.7,1
1139,19,17.8,1
1140,22,17.9,1
1141,18,18.3,1
1142,18,18.3,1
1143,19,17.8,1
1144,20,18.1,1
1145,22,17.9,1
1146,18,18.3,1
1147,22,17.9,1
1148,18,18.3,1
1149,20,18.1,1
1150,20,18.1,1
1151,20,18.1,1
1152,20,18.1,1
1153,19,17.8,1
1154,22,17.9,1
1155,20,18.1,1
1156,21,17.6,1
1157,24,17.7,1
1158,22,17.1,1
1159,24,16.9,1
1160,20,18.1,1
1161,24,16.9,1
1162,19,17.8,1
1163,18,18.3,1
1164,20,18.1,1
1165,18,18.3,1
1166,18,18.3,1
1167,19,17.8,1
1168,18,18.3,1
1169,20,18.1,1
1170,24,17.7,1
1171,21,17.6,1
1172,20,18.1,1
1173,21,17.6,1
1174,18,18.3,1
1175,20,18.1,1
1176,25,17.2,1
1177,18,18.3,1
1178,20,18.1,1
1179,24,17.7,1
1180,18,18.3,1
1181,18,18.3,1
1182,21,17.6,1
1183,18,18.3,1
1184,19,17.8,1
1185,18,18.3,1
1186,18,18.3,1
1187,18,18.3,1
1188,19,17.8,1
1189,18,18.3,1
1190,22,17.9,1
1191,18,18.3,1
1192,20,18.1,1
1193,22,17.9,1
1194,18,18.3,1
1195,19,17.8,1
1196,20,18.1,1
1197,18,18.3,1
1198,22,17.9,1
1199,18,18.3,1
1200,19,17.8,1
1201,18,18.3,1
1202,20,18.1,1
1203,19,17.8,1
1204,20,18.1,1
1205,22,17.9,1
1206,24,17.7,1
1207,18,18.3,1
1208,24,17.7,1
1209,18,18.3,1
1210,18,18.3,1
1211,22,17.9,1
1212,20,18.1,1
1213,20,18.1,1
1214,21,17.6,1
1215,18,18.3,1
1216,18,18.3,1
1217,18,18.3,1
1218,22,17.9,1
1219,19,17.8,1
1220,19,17.8,1
1221,23,17.4,1
1222,18,18.3,1
1223,20,18.1,1
1224,19,17.8,1
1225,21,17.6,1
1226,19,17.8,1
1227,19,17.8,1
1228,20,18.1,1
1229,20,17.3,1
1230,21,17.6,1
1231,18,18.3,1
1232,20,17.3,1
1233,20,18.1,1
1234,21,17.6,1
1235,26,16.7,1
1236,20,18.1,1
1237,19,17.8,1
1238,19,17.8,1
1239,23,17.4,1
1240,19,17.8,1
1241,18,18.3,1
1242,20,18.1,1
1243,21,17.6,1
1244,22,17.1,1
1245,21,17.6,1
1246,20,18.1,1
1247,20,17.3,1
1248,21,17.6,1
1249,19,17.8,1
1250,22,17.1,1
1251,21,17.6,1
1252,25,17.2,1
1253,18,18.3,1
1254,20,17.3,1
1255,20,18.1,1
1256,18,18.3,1
1257,20,18.1,1
1258,18,18.3,1
1259,24,16.9,1
1260,20,18.1,1
1261,18,18.3,1
1262,19,17.8,1
1263,18,18.3,1
1264,20,18.1,1
1265,21,17.6,1
1266,18,18.3,1
1267,20,18.1,1
1268,24,16.1,1
1269,21,17.6,1
1270,22,17.9,1
1271,19,17.8,1
1272,21,17.6,1
1273,24,17.7,1
1274,21,16.8,1
1275,19,17.8,1
1276,18,18.3,1
1277,18,18.3,1
1278,21,17.6,1
1279,21,17.6,1
1280,19,17.8,1
1281,22,17.9,1
1282,20,18.1,1
1283,22,17.9,1
1284,20,18.1,1
1285,18,18.3,1
1286,18,18.3,1
1287,22,17.9,1
1288,23,17.4,1
1289,19,17.8,1
1290,20,18.1,1
1291,20,18.1,1
1292,18,18.3,1
1293,19,17.8,1
1294,20,18.1,1
1295,21,17.6,1
