Episodio,Passos,Recompensa,Sucesso
880,100,172.7,1
881,100,98.0,1
882,100,103.3,1
883,100,103.3,1
884,100,97.3,1
885,100,-30.0,0
886,100,128.9,1
887,100,103.3,1
888,100,149.2,1
889,100,102.6,1
890,100,-4.4,1
891,100,147.8,1
892,100,173.4,1
893,100,127.5,1
894,100,102.6,1
895,100,71.7,1
896,100,128.9,1
897,100,97.3,1
898,100,46.1,1
899,100,147.8,1
900,100,72.4,1
901,100,71.0,1
902,100,97.3,1
903,100,121.5,1
904,100,44.7,1
905,100,43.3,1
906,100,148.5,1
907,100,121.5,1
908,100,-8.6,1
909,100,39.8,1
910,100,120.8,1
911,100,152.4,1
912,100,122.2,1
913,100,25.8,1
914,100,127.5,1
915,100,123.6,1
916,100,147.1,1
917,100,102.6,1
918,100,148.5,1
919,100,180.1,1
920,100,43.3,1
921,100,-30.0,0
922,100,97.3,1
923,100,71.7,1
924,100,122.9,1
925,100,95.2,1
926,100,95.2,1
927,100,72.4,1
928,100,43.3,1
929,100,94.5,1
930,100,121.5,1
931,100,72.4,1
932,100,71.7,1
933,100,122.9,1
934,100,72.4,1
935,100,44.0,1
936,100,69.6,1
937,100,145.7,1
938,100,72.4,1
939,100,147.8,1
940,100,153.8,1
941,100,126.1,1
942,100,50.7,1
943,100,45.4,1
944,100,98.0,1
945,100,128.2,1
946,100,98.0,1
947,100,98.0,1
948,100,97.3,1
949,100,151.7,1
950,100,154.5,1
951,100,97.3,1
952,100,148.5,1
953,100,153.8,1
954,100,123.6,1
955,100,148.5,1
956,100,127.5,1
957,100,76.3,1
958,100,98.0,1
959,100,75.6,1
960,100,71.7,1
961,100,126.8,1
962,100,174.1,1
963,100,98.0,1
964,100,123.6,1
965,100,71.0,1
966,100,20.5,1
967,100,46.8,1
968,100,20.5,1
969,100,45.4,1
970,100,76.3,1
971,100,45.4,1
972,100,121.5,1
973,100,71.7,1
974,100,101.9,1
975,100,122.9,1
976,100,-30.7,0
977,100,42.6,1
978,100,95.9,1
979,100,51.4,1
980,100,97.3,1
981,100,70.3,1
982,100,17.7,1
983,100,68.2,1
984,100,67.5,1
985,100,147.1,1
986,100,179.4,1
987,100,101.9,1
988,100,95.2,1
989,100,147.1,1
990,100,71.0,1
991,100,51.4,1
992,100,147.1,1
993,100,122.2,1
994,100,172.7,1
995,100,45.4,1
996,100,179.4,1
997,100,128.9,1
998,100,71.7,1
999,100,98.0,1
1000,100,173.4,1
1001,100,173.4,1
1002,100,101.9,1
1003,100,122.9,1
1004,100,127.5,1
1005,100,71.7,1
1006,100,148.5,1
1007,100,128.9,1
1008,100,101.9,1
1009,100,147.8,1
1010,100,71.7,1
1011,100,122.2,1
1012,100,127.5,1
1013,100,153.1,1
1014,100,148.5,1
1015,100,122.2,1
1016,100,172.7,1
1017,100,149.2,1
1018,100,128.2,1
1019,100,126.1,1
1020,100,149.2,1
1021,100,153.1,1
1022,100,149.2,1
1023,100,127.5,1
1024,100,97.3,1
1025,100,98.0,1
1026,100,178.0,1
1027,100,20.5,1
1028,100,98.0,1
1029,100,149.2,1
1030,100,122.2,1
1031,100,128.9,1
1032,100,101.9,1
1033,100,122.9,1
1034,100,128.9,1
1035,100,97.3,1
1036,100,77.0,1
1037,100,128.9,1
1038,100,174.1,1
1039,100,102.6,1
1040,100,180.1,1
1041,100,128.2,1
1042,100,154.5,1
1043,100,200.4,1
1044,100,77.7,1
1045,100,199.0,1
1046,100,128.2,1
1047,100,121.5,1
1048,100,174.8,1
1049,100,153.8,1
1050,100,147.1,1
1051,100,122.2,1
1052,100,97.3,1
1053,100,95.9,1
1054,100,153.8,1
1055,100,153.8,1
1056,100,102.6,1
1057,100,101.2,1
1058,100,199.7,1
1059,100,123.6,1
1060,100,173.4,1
1061,100,98.0,1
1062,100,97.3,1
1063,100,154.5,1
1064,100,74.9,1
1065,100,98.0,1
1066,100,71.7,1
1067,100,21.2,1
1068,100,71.7,1
1069,100,26.5,1
1070,100,71.7,1
1071,100,71.0,1
1072,100,77.0,1
1073,100,71.7,1
1074,100,97.3,1
1075,100,44.7,1
1076,100,93.1,1
1077,100,100.5,1
1078,100,44.0,1
1079,100,39.8,1
1080,100,172.0,1
1081,100,44.0,1
1082,100,72.4,1
1083,100,44.7,1
1084,100,101.9,1
1085,100,-14.9,1
1086,100,96.6,1
1087,100,91.7,1
1088,100,98.0,1
1089,100,119.4,1
1090,100,97.3,1
1091,100,52.1,1
1092,100,101.2,1
1093,100,96.6,1
1094,100,128.9,1
1095,100,101.9,1
1096,100,147.8,1
1097,100,153.8,1
1098,100,103.3,1
1099,100,72.4,1
1100,100,102.6,1
1101,100,147.8,1
1102,100,149.2,1
1103,100,95.9,1
1104,100,128.9,1
1105,100,101.9,1
1106,100,128.2,1
1107,100,179.4,1
1108,100,147.8,1
1109,100,174.8,1
1110,100,128.2,1
1111,100,77.7,1
1112,100,174.8,1
1113,100,174.1,1
1114,100,153.8,1
1115,100,96.6,1
1116,100,122.9,1
1117,100,122.2,1
1118,100,122.2,1
1119,100,180.1,1
1120,100,122.9,1
1121,100,97.3,1
1122,100,149.2,1
1123,100,148.5,1
1124,100,153.1,1
1125,100,128.2,1
1126,100,147.1,1
1127,100,148.5,1
1128,100,173.4,1
1129,100,149.2,1
1130,100,122.9,1
1131,100,102.6,1
1132,100,174.8,1
1133,100,148.5,1
1134,100,122.9,1
1135,100,224.6,1
1136,100,147.8,1
1137,100,95.9,1
1138,100,174.8,1
1139,100,98.0,1
1140,100,173.4,1
1141,100,71.0,1
1142,100,174.1,1
1143,100,178.7,1
1144,100,147.8,1
1145,100,71.7,1
1146,100,103.3,1
1147,100,152.4,1
1148,100,149.2,1
1149,100,102.6,1
1150,100,123.6,1
1151,100,122.9,1
1152,100,98.0,1
1153,100,70.3,1
1154,100,179.4,1
1155,100,154.5,1
1156,100,174.8,1
1157,100,122.2,1
1158,100,128.2,1
1159,100,102.6,1
1160,100,98.0,1
1161,100,148.5,1
1162,100,172.7,1
1163,100,122.9,1
1164,100,46.8,1
1165,100,153.8,1
1166,100,128.2,1
1167,100,127.5,1
1168,100,174.1,1
1169,100,98.0,1
1170,100,46.8,1
1171,100,123.6,1
1172,100,128.9,1
1173,100,179.4,1
1174,100,98.0,1
1175,100,174.8,1
1176,100,99.8,1
1177,100,123.6,1
1178,100,173.4,1
1179,100,122.9,1
1180,100,128.9,1
1181,100,72.4,1
1182,100,123.6,1
1183,100,122.9,1
1184,100,76.3,1
1185,100,98.0,1
1186,100,153.8,1
1187,100,126.1,1
1188,100,97.3,1
1189,100,21.2,1
1190,100,123.6,1
1191,100,103.3,1
1192,100,77.0,1
1193,100,46.1,1
1194,100,122.9,1
1195,100,122.9,1
1196,100,46.1,1
1197,100,97.3,1
1198,100,74.9,1
1199,100,21.2,1
1200,100,120.1,1
1201,100,96.6,1
1202,100,98.0,1
1203,100,46.8,1
1204,100,42.6,1
1205,100,147.8,1
